52.6624 	EXP 	fixation: autoDraw = False
52.6624 	EXP 	grating: autoDraw = False
52.6624 	EXP 	grating: ori = 4.5
52.6624 	EXP 	fixation: autoDraw = True
53.1629 	INFO 	Keyboard events cleared
53.1624 	EXP 	fixation: autoDraw = False
53.1624 	EXP 	grating: autoDraw = True
53.4622 	EXP 	grating: autoDraw = False
53.5844 	DATA 	Keypress: right
53.5961 	EXP 	fixation: autoDraw = False
53.5961 	EXP 	grating: autoDraw = False
53.5961 	EXP 	grating: ori = 4.5
53.5961 	EXP 	fixation: autoDraw = True
54.0968 	INFO 	Keyboard events cleared
54.0962 	EXP 	fixation: autoDraw = False
54.0962 	EXP 	grating: autoDraw = True
54.3962 	EXP 	grating: autoDraw = False
54.6359 	DATA 	Keypress: right
54.6463 	EXP 	fixation: autoDraw = False
54.6463 	EXP 	grating: autoDraw = False
54.6463 	EXP 	grating: ori = -4.5
54.6463 	EXP 	fixation: autoDraw = True
55.1470 	INFO 	Keyboard events cleared
55.1461 	EXP 	fixation: autoDraw = False
55.1461 	EXP 	grating: autoDraw = True
55.4457 	EXP 	grating: autoDraw = False
56.2348 	DATA 	Keypress: left
56.2457 	EXP 	fixation: autoDraw = False
56.2457 	EXP 	grating: autoDraw = False
56.2457 	EXP 	grating: ori = 4.0
56.2457 	EXP 	fixation: autoDraw = True
56.7472 	INFO 	Keyboard events cleared
56.7463 	EXP 	fixation: autoDraw = False
56.7463 	EXP 	grating: autoDraw = True
57.0459 	EXP 	grating: autoDraw = False
57.3005 	DATA 	Keypress: right
57.3145 	EXP 	fixation: autoDraw = False
57.3145 	EXP 	grating: autoDraw = False
57.3145 	EXP 	grating: ori = -4.0
57.3145 	EXP 	fixation: autoDraw = True
57.8143 	INFO 	Keyboard events cleared
57.8136 	EXP 	grating: autoDraw = True
57.8297 	EXP 	fixation: autoDraw = False
58.1130 	EXP 	grating: autoDraw = False
58.4043 	DATA 	Keypress: left
58.4130 	EXP 	fixation: autoDraw = False
58.4130 	EXP 	grating: autoDraw = False
58.4130 	EXP 	grating: ori = -4.0
58.4130 	EXP 	fixation: autoDraw = True
58.9134 	INFO 	Keyboard events cleared
58.9124 	EXP 	fixation: autoDraw = False
58.9124 	EXP 	grating: autoDraw = True
59.2122 	EXP 	grating: autoDraw = False
59.6657 	DATA 	Keypress: left
59.6783 	EXP 	fixation: autoDraw = False
59.6783 	EXP 	grating: autoDraw = False
59.6783 	EXP 	grating: ori = -3.5
